src_text,tgt_text,src_lang,tgt_lang
ﻗﺮﺍﺟﻰ,"болашақты болжаушы, көріпкел",chg_Arab,kaz_Cyrl
ناكاە آلله تعالی رحمت نظرى برلە آتشدان غە قرادی,"Suddenly, God with his compassionate brilliance looked upon the brazier.",chg_Arab,eng_Latn
اهدنی,document (agreement),chg_Arab,eng_Latn
ابتداسيز و انتهاسيز و شريک سيز يتي قط آسمان و يتي قط یيرني و اون سکيز مينک عالمنى بول تيگاندە بولدورغان تنکرى نينک حمديدين سونك,"Басы мен аяғы жоқ және серігі жоқ, жеті қат аспан мен жеті қат жерді және он сегіз мың ғаламды «Бол» дегенде болдырған Тәңірге мадақ айтқаннан соң",chg_Arab,kaz_Cyrl
ﺍﻴﺸﮑﻴﻧﺩﺍ,"under, in service",chg_Arab,eng_Latn
پيغمبر عربستان دين کلادور,Пайғамбар Арабиядан келеді,chg_Arab,kaz_Cyrl
اضپقپطينى خواجە رشيد قويونک,Атын Қожа Рашид қойыңыз,chg_Arab,kaz_Cyrl
سيزلار منينک اويومدە اويقولانکلار,Сіздер менің үйімде ұйықтаңыздар,chg_Arab,kaz_Cyrl
قاتيش,түйісу,chg_Arab,kaz_Cyrl
صفر,Сафар,chg_Arab,kaz_Cyrl
امان ايتکيل ديب امان ايتتى,"«Иман айтқын», – деп, иман етті.",chg_Arab,kaz_Cyrl
ﺍﺭﻮﻕ,арық,chg_Arab,kaz_Cyrl
ﻫﺯﺍﺭ,"мың (ескерткіште мың адамның басшысы, мың басы деген мағынада қолданылған)",chg_Arab,kaz_Cyrl
نان,bread,chg_Arab,eng_Latn
سوزلا,to talk,chg_Arab,eng_Latn
ﻗﺰﺍﻦ,"family, household",chg_Arab,eng_Latn
داغی,also,chg_Arab,eng_Latn
ﺍﻭﺴﺘﻴﻨﺎ,leopard accusative case,chg_Arab,eng_Latn
قلە,төбе,chg_Arab,kaz_Cyrl
مدت,period of time,chg_Arab,eng_Latn
شجرە ترک,Genealogy of the Turks,chg_Arab,eng_Latn
ﺍﻮﻗﻮﻨﺪﻯ,ұқты,chg_Arab,kaz_Cyrl
ﺘﺎﻍ,mountain,chg_Arab,eng_Latn
ﻋﻳﺒﻰ,кемшілігі,chg_Arab,kaz_Cyrl
شهر,city,chg_Arab,eng_Latn
اوشول قلعەغە بارمايلى,ол қамалға бармайық,chg_Arab,kaz_Cyrl
ﻫﺠﻮﻡ,"шабуылдау, басып алу",chg_Arab,kaz_Cyrl
باقي,remainder,chg_Arab,eng_Latn
سن ايماس ايردينک,сен емес едің,chg_Arab,kaz_Cyrl
ايکي,two,chg_Arab,eng_Latn
ﺗﻣﻮﺮ,балқытылған темір,chg_Arab,kaz_Cyrl
ثابت,man's name,chg_Arab,eng_Latn
ﻗﺒﺎﻟﺩﻴﻼﺮ,тығылды,chg_Arab,kaz_Cyrl
ﺭﺴﻤﻰ,"usual, customary",chg_Arab,eng_Latn
مكائيل,the archangel Michael,chg_Arab,eng_Latn
ﻜﻳﺴﺩﻯ,қазды,chg_Arab,kaz_Cyrl
ﮬﻭﺍ,air,chg_Arab,eng_Latn
ﺍﻮﻏﻼﻨﻼﺮﻴﻥ,"ұлдарын, балаларын",chg_Arab,kaz_Cyrl
توز اچیق دور,тұз ащы,chg_Arab,kaz_Cyrl
ﺍﺗﺎ ﺍﻨﺎﺴﻰ,ата-анасы,chg_Arab,kaz_Cyrl
اقرار شرعى قيلديم کە,Шариғи иқрар қылдым кі,chg_Arab,kaz_Cyrl
کمەجي,кемеші,chg_Arab,kaz_Cyrl
قودوق,well,chg_Arab,eng_Latn
ﺳﻨﻜﻠﻰ,sister,chg_Arab,eng_Latn
فن,пән,chg_Arab,kaz_Cyrl
واقعات,оқиғалар,chg_Arab,kaz_Cyrl
ﺍﺤﺴﻥ,"to be grateful, to be grateful",chg_Arab,eng_Latn
بر,a,chg_Arab,eng_Latn
ﺘﻭﺘﻮﺐ,жетектеп,chg_Arab,kaz_Cyrl
ﻫﻭﺱ,enthusiasm,chg_Arab,eng_Latn
ﺍﻳﺪﺍﮐﻴﺩﺍﮐﻰ,етегіндегі,chg_Arab,kaz_Cyrl
ﺍﻴﭼﻼﺮﻳﻨﺪﺍ,"between, within",chg_Arab,eng_Latn
ﺑﺎﺳﻣﺎﻗﻟﻴﻗﻘﻪ,"жеңуге, жеңуіне",chg_Arab,kaz_Cyrl
ﺍﭼﻠﻳﻕ,hunger,chg_Arab,eng_Latn
جماعت,group,chg_Arab,eng_Latn
ﺗﻮﻨﻛﻠﻮﻜﻳﻨﺩﻴﻥ,түңлігінен,chg_Arab,kaz_Cyrl
پيدا بول,пайда болу,chg_Arab,kaz_Cyrl
ﻤﺷﻬﻮﺭ,"famous, renowned",chg_Arab,eng_Latn
قاچماسام اولامن ديب قاچت,"“If I don’t flee, I’ll die!” he said, and he fled.",chg_Arab,eng_Latn
باعث,Себеп,chg_Arab,kaz_Cyrl
يتمش يتە قالماق الديدا قول باغلاب اوراتورادور,Жетпіс жеті қалмақ алдында қол байлап тұр,chg_Arab,kaz_Cyrl
اولتور-,өлтіру,chg_Arab,kaz_Cyrl
ﺘﺧﺘﻪﺒﻴﻞ,throne (seat next to the khan),chg_Arab,eng_Latn
مکيان,hen,chg_Arab,eng_Latn
ﻜﻮﺒﻼﺐ,closed (many),chg_Arab,eng_Latn
ﻳﻮﺭﻮﺪﻯ,walked,chg_Arab,eng_Latn
کوز,күз,chg_Arab,kaz_Cyrl
يگين,trousers,chg_Arab,eng_Latn
ﻗﻣﺎﺠﻼﺮﻧﻰ,маталарын,chg_Arab,kaz_Cyrl
ﺘﻮﻗﻮﺰ,тоғыз,chg_Arab,kaz_Cyrl
خداليق,godliness,chg_Arab,eng_Latn
ﻴﺎﺮﻠﻴﻕ,"жарлық, бұйрық",chg_Arab,kaz_Cyrl
بنظر تحمل,with patient observation,chg_Arab,eng_Latn
ﺒﺎﺸﺪﻯ,"жаулап алды, басып алды",chg_Arab,kaz_Cyrl
ﺍﻮﭽﻳﻼﻧﭽﻰ,third,chg_Arab,eng_Latn
ﺩﻋﺎﻯﺑﺪ,теріс бата,chg_Arab,kaz_Cyrl
آسمان,sky,chg_Arab,eng_Latn
ﺼﻮﺭﺕ,"face, countenance",chg_Arab,eng_Latn
ﺍﻮﻟﺘﻮﺭﻮﺮﻤﻦ,өлтіремін,chg_Arab,kaz_Cyrl
ﺍﻮﺮﺴﻪ,if you shoot,chg_Arab,eng_Latn
اهل,тұрғындар,chg_Arab,kaz_Cyrl
ﺁﻏﺮﻳﺷﻣﻐﺎﻥ,"not divorced, not separated",chg_Arab,eng_Latn
قیلادور,қылады,chg_Arab,kaz_Cyrl
پادشاه,king,chg_Arab,eng_Latn
ﮐﻮﺮﻨﺷﺨﺎﻧﻪﺴﻴﻐﻪ,көрінісханасына,chg_Arab,kaz_Cyrl
ﺍﺴﺘﺎﻧﻪ,threshold,chg_Arab,eng_Latn
ﻨﻪ,қай?,chg_Arab,kaz_Cyrl
ﮐﺒﺎﺐ,"skewer, skewer",chg_Arab,eng_Latn
ﻤﻮﻧﻼﺮﻨﻴﻨﮏ,of these,chg_Arab,eng_Latn
تريک,alive,chg_Arab,eng_Latn
ﺍﻮﺭﺪﻮﺮﺪﻯ,hit,chg_Arab,eng_Latn
حد جنوبى باقى آخوندنينک باغي غە متصل فاصل قر,"To the south, it abuts Baqi Akhund’s orchard boundary, a low dyke of soil.",chg_Arab,eng_Latn
اول ايلچى چولدە يوروب تولا شهرکە کلدى,That emissary having wandered in the desert came to many cities,chg_Arab,eng_Latn
ﺍﻮﻧﻮﺗﻭﺭﻻﺭ,forget,chg_Arab,eng_Latn
ﺰﺮﻩﭼﻪ,"like a thorn, like a thorn",chg_Arab,eng_Latn
ﻜﺎﺭﻧﺎﻴﻧﻰ,кернейді,chg_Arab,kaz_Cyrl
ﻗﺎﻗﺮﻻﺮ,they knock,chg_Arab,eng_Latn
ﻴﻤﻨﻰ,bait,chg_Arab,eng_Latn
تغی,again,chg_Arab,eng_Latn
ﺤﺎﺻﻴﻞ,"farm, field",chg_Arab,eng_Latn
ﺍﻠﺩﻴﺩﻴﻥ,in front of,chg_Arab,eng_Latn
تنكری,алла тағала,chg_Arab,kaz_Cyrl
بو,this,chg_Arab,eng_Latn
فاصل,dividing,chg_Arab,eng_Latn
ﺁﺘﻠﻴﻎ,"horse, horseback rider",chg_Arab,eng_Latn
سيز ايماس ايردينکيز,you were not,chg_Arab,eng_Latn
يراق,far,chg_Arab,eng_Latn
سولا-,жабу,chg_Arab,kaz_Cyrl
ماە,ай,chg_Arab,kaz_Cyrl
شورپا گوشت و توز ایماسدور,сорпа ет пен тұз емес,chg_Arab,kaz_Cyrl
اول شهر تاغ الديدە بولور,Ол қала таудың алдында болды.,chg_Arab,kaz_Cyrl
ﻜﺪﺧﺪﺍﻯ,marriage,chg_Arab,eng_Latn
ﺪﻭﺮﻏﺎﻧﺩﺍ,while standing,chg_Arab,eng_Latn
ﺘﻳﻧﻜﻼﻤﺎﻏﺎﻥ,тыңдамағаны,chg_Arab,kaz_Cyrl
ﺼﻭﺮﺘﻴﻨﻰ,бейнесін,chg_Arab,kaz_Cyrl
ﺗﻭﺰ,flat land,chg_Arab,eng_Latn
درحال,immediately,chg_Arab,eng_Latn
اویتدی,ұйытты,chg_Arab,kaz_Cyrl
اوروقینه,to the tribe,chg_Arab,eng_Latn
ﺒﻴﻬﻭﺶ,"weakness, weakness",chg_Arab,eng_Latn
امير,commander,chg_Arab,eng_Latn
ﺴﺮﺩﺍﺭ,commander,chg_Arab,eng_Latn
حضرت داود علیه السلام دايم الاوقات قوملارينى ايمانغە دعوت قيلور ايرديلار,Хазіреті Дәуіт (ғалейһис-сәлем) дәйім әл-ауқат қауымдарын иманға дағват қылар еділер.,chg_Arab,kaz_Cyrl
اوقی بار، اما یاری یوق,"оғы бар, бірақ садағы жоқ",chg_Arab,kaz_Cyrl
ﻴﺎﻨﻧﺪﺍﻏﻰ,on the side,chg_Arab,eng_Latn
تقي,басқа,chg_Arab,kaz_Cyrl
اول کشي ايدى پادشاهميز بار,"That man said, We have a king",chg_Arab,eng_Latn
ﺗﺎﺒﺸﻮﺮﻮﺭ,тапсыратын,chg_Arab,kaz_Cyrl
ﭙﻮﭽﮏ ﻴﺎﺭﻴﻢ,"half-and-half, only half",chg_Arab,eng_Latn
ﻛﺷﻭﺮﺴﺘﺎﻥ,"ұлы билеуші, әлем әміршісі деген мағынаны білдіретін Шыңғыс ханға арналған титулдық атау",chg_Arab,kaz_Cyrl
چارک,ширек (салмақ),chg_Arab,kaz_Cyrl
ﺁﻄ ﻮ ﺘﻮﻥ,"riding horse, clothing (ﺍﺕﺎ ﺍﺎ)",chg_Arab,eng_Latn
ﻏﺎﻟﺒﺮﺍﻕ,"more dominant, louder",chg_Arab,eng_Latn
کلتور-,келтіру,chg_Arab,kaz_Cyrl
ﺭﺟﻮﻉ,"бейім, ықыласы, ынтасы бар",chg_Arab,kaz_Cyrl
عاشيق,ғашық,chg_Arab,kaz_Cyrl
يا,уа,chg_Arab,kaz_Cyrl
ﺑﺎﺮﻤﺎﻗﻧﻰ,саусақты,chg_Arab,kaz_Cyrl
پادشاهلیق,kingdom,chg_Arab,eng_Latn
تاپشوروب الديم,қабылдап алдым,chg_Arab,kaz_Cyrl
ایللار,country,chg_Arab,eng_Latn
ﻤﺎﺪﺮﺰﺍﺪ,туылғанынан,chg_Arab,kaz_Cyrl
ﺘﻮﺗﻪ,"opposite, straight",chg_Arab,eng_Latn
ﻴﺭﻟﻰ ﻴﺮﻳﻧﺪﺍ,орын-орнымен,chg_Arab,kaz_Cyrl
ﻋﺷﺮﺕ,"той , мереке",chg_Arab,kaz_Cyrl
ترک,Тәрк,chg_Arab,kaz_Cyrl
ﻤﻮﻏﺎ,to this,chg_Arab,eng_Latn
يکيت,жігіт,chg_Arab,kaz_Cyrl
اريق,channel,chg_Arab,eng_Latn
ﺍﻴﻠﻐﺎﺮ,(formerly) before,chg_Arab,eng_Latn
بالغا سون,Balasaghun,chg_Arab,eng_Latn
قوش,қосу,chg_Arab,kaz_Cyrl
کورماس,she does not see,chg_Arab,eng_Latn
قند و چای قیمت دور,қант пен шай қымбат,chg_Arab,kaz_Cyrl
ﺘﻮﺷﻮﺭﺪﻯ,placed,chg_Arab,eng_Latn
 کونکلی اق,ақкөңіл,chg_Arab,kaz_Cyrl
ﻤﮆﻞ,мақал,chg_Arab,kaz_Cyrl
شول ییردە نمە قیلاسیز؟,What are you doing here?,chg_Arab,eng_Latn
ﺑﻭﻏﻮﺰﻻﺮ,бауыздайтын,chg_Arab,kaz_Cyrl
هيچ,never,chg_Arab,eng_Latn
ﺍﻮﻠﺗﻮﺮﺩﻯ,slaughtered,chg_Arab,eng_Latn
کيش قورغاني,Кеш қорғаны,chg_Arab,kaz_Cyrl
ﺍﻯ,hey,chg_Arab,eng_Latn
ﻴﺎﭙﺷﻮﺐ,жабысып,chg_Arab,kaz_Cyrl
يکت چقاريب، بر نچە کون انينک برلە عشرت قيلدى.,"She let the young man out, and they spent a few days in each other’s company.",chg_Arab,eng_Latn
ﺍﻴﺷﺘﻜﺎﻧﺩﻴﻥ,естігеннен,chg_Arab,kaz_Cyrl
ﺯﻫﺮ,"poison, a substance intended to kill",chg_Arab,eng_Latn
ايمدى هيچ دعوت قيلماغيل,енді еш дағват қылмағын.,chg_Arab,kaz_Cyrl
توختە اويدە,Тоқта үйде,chg_Arab,kaz_Cyrl
ﺍﻮﻏﺮﻴﻟﻴﻗﺩﻳﻦ,ұрлықтан,chg_Arab,kaz_Cyrl
ﺒﻮﺰﺍ,boza (fermented drink),chg_Arab,eng_Latn
ﺠﺎﺮﻻﺐ,invite,chg_Arab,eng_Latn
تنكری,God willing,chg_Arab,eng_Latn
ﺣﻳﺎﺕ,тірі,chg_Arab,kaz_Cyrl
اى زيور شاە جوابنک نە تورور ايغيل,"Ей, Зивар Шах! Жауабың не? Айтқын!",chg_Arab,kaz_Cyrl
ﻛﻮﺶ,silver,chg_Arab,eng_Latn
کلادور,келеді,chg_Arab,kaz_Cyrl
ﺑﺎﻏﻼﺐ,байлап,chg_Arab,kaz_Cyrl
اولقي حصەدا اويقولادى لار,Алғашқы бөлігінде ұйықтады,chg_Arab,kaz_Cyrl
ﻗﺎﻠﻐﺎﻧﻼﺭﻨﻴﻨﮏ,the rest,chg_Arab,eng_Latn
ﺒﺷﻼﺐ,from five,chg_Arab,eng_Latn
ﺘﺑﺭﺍﺘﻤﺎﺪﻯ,"did not move, did not copy",chg_Arab,eng_Latn
توغلوق تمور خان سوردى سيزلار اولى مو منينک بو ايطم اولى مو ديدى,"Тоғлық Темір хан сұрады: «Сіздер артық па (әулә ма), менің бұл итім артық па?» – деді",chg_Arab,kaz_Cyrl
ﻤﺳﺠﺩ,мешіт,chg_Arab,kaz_Cyrl
ﻤﺸﺮﻖ,шығыс,chg_Arab,kaz_Cyrl
ﺗﻴﺎﻧﻐﺎﻦ,сүйенген,chg_Arab,kaz_Cyrl
تارت,тарту,chg_Arab,kaz_Cyrl
ﺧﺮﻭﺝ,"to revolt, to insurrection",chg_Arab,eng_Latn
بو خبر سلطانغە يتيب بو يردين عسکر بويروب,"бұл хабар Сұлтанға жетіп, бұл жерден әскер бұйырып",chg_Arab,kaz_Cyrl
اول شهر تاغ الديدە بولور,That city was in front of a mountain.,chg_Arab,eng_Latn
ﺴﻮﻨﻜﺎﻜﻰ,ancestor,chg_Arab,eng_Latn
ﻴﺎﻨﻳﻐﻪ,next to,chg_Arab,eng_Latn
اول کيشي,ол кісі,chg_Arab,kaz_Cyrl
هرى,Herat,chg_Arab,eng_Latn
توگە-,өлу,chg_Arab,kaz_Cyrl
خوب,well,chg_Arab,eng_Latn
اير,husband,chg_Arab,eng_Latn
ﺴﻗﻼﻏﺎﻯ,ұстар,chg_Arab,kaz_Cyrl
سيز کوچانينک چونک ملاسى ايماس موسيز,Сіз Кучаның үлкен молдасы емессіз бе?,chg_Arab,kaz_Cyrl
ﻔﻬﻡ,"to understand, to comprehend",chg_Arab,eng_Latn
قتل,өлтіру,chg_Arab,kaz_Cyrl
ﺍﻋﺘﺭﺍﺾ,resistance,chg_Arab,eng_Latn
 بسم الله الرحمن الرحيم,Бисмиллаһир-Рахманир-Рахим,chg_Arab,kaz_Cyrl
اولاردين,from them,chg_Arab,eng_Latn
اط لارى,оның аттары,chg_Arab,kaz_Cyrl
تابع,included,chg_Arab,eng_Latn
ملا يا باى,молда немесе бай,chg_Arab,kaz_Cyrl
اندجانى,from Andijan,chg_Arab,eng_Latn
ﺍﻃﺎﻋﺕ,to obey,chg_Arab,eng_Latn
يول لار,roads,chg_Arab,eng_Latn
ایماس دور,are not,chg_Arab,eng_Latn
بولدور,болдыр-,chg_Arab,kaz_Cyrl
اولو العزم,those possessing the power of decision,chg_Arab,eng_Latn
طرفان,Тұрпан,chg_Arab,kaz_Cyrl
ﻗﻭﻠﻴﻧﺩﻳﻦ,қолынан,chg_Arab,kaz_Cyrl
ﻗﻴﻼﻠﻰ,қылайық,chg_Arab,kaz_Cyrl
ﺴﻧﺪﺍﻦ,темірден жасалған тақта,chg_Arab,kaz_Cyrl
ﮐﻨﺎﻳﻪ,"ым, ишара",chg_Arab,kaz_Cyrl
تورە,Төре,chg_Arab,kaz_Cyrl
اول,that,chg_Arab,eng_Latn
آرا,арасында,chg_Arab,kaz_Cyrl
ﻴﻮﺮﺕ,"people, country",chg_Arab,eng_Latn
ﻘﻮﺷﻮﻠﻮﺐ,together,chg_Arab,eng_Latn
انداغ روايت قيلورلار کيم، حضرت نوح عليە السلام نينک وقت لاريدا عاج ابن عنوق ديب بر عادى کمرسە بار ايردى.,"Солай риуаят қылады кім, Хазрет Нұх ғалейһиссәләмнің уақыттарында Адж ибн Ануқ деп бір адтық кісі бар еді.",chg_Arab,kaz_Cyrl
باشليق,under the leadership of,chg_Arab,eng_Latn
من,I,chg_Arab,eng_Latn
واله واصحابه اجمعين,уә әлиһи уә асхабиһи әжмаин,chg_Arab,kaz_Cyrl
ﺴﺮﺩﺍﺮﻏﻪ,to the commander,chg_Arab,eng_Latn
بول دیى بولدورغان,«Бол» деп болдырған,chg_Arab,kaz_Cyrl
کوب قالماق لشکرى کليب چافان  باشين ديکان يرکە تۈشتی ديب,“A number of Qalmaq soldiers came and made camp at a place called Chapan Bashin.” ,chg_Arab,eng_Latn
اير و مظلوم,ер және әйел,chg_Arab,kaz_Cyrl
پُل يوق,Ақша жоқ,chg_Arab,kaz_Cyrl
ﻗﻤﭽﻴﻼﺐ,whip,chg_Arab,eng_Latn
يونان,Грекия,chg_Arab,kaz_Cyrl
ﻗﻮﻟﻼﺮﻳﻨﻪ,in their hands,chg_Arab,eng_Latn
ﺍﻴﺮﺪﻴﻼﺮ,would,chg_Arab,eng_Latn
اول آدام دە بلا يوق,That man has no children,chg_Arab,eng_Latn
خواهلامايدور,He does not want it.,chg_Arab,eng_Latn
ملازم,қызметші,chg_Arab,kaz_Cyrl
ﺍﻫﺎﻠﻰ,"residents, local people",chg_Arab,eng_Latn
نان و سوت آرزان دور,нан мен сүт арзан,chg_Arab,kaz_Cyrl
ﺴﺎﺮﻯ,"белгілі бір тұс, тарап",chg_Arab,kaz_Cyrl
ﺒﻮﻻﻜﻰ,"part, portion",chg_Arab,eng_Latn
ﺑﻭﻟﻐﺎﻧﮏ,"ары-бері қозға, қимылдат",chg_Arab,kaz_Cyrl
ﮐﻴﺰﻻﺩﻯ,"hid, tucked",chg_Arab,eng_Latn
ﺍﻴﺸﺗﮑﺎﻦ,естіген,chg_Arab,kaz_Cyrl
غريب,strange,chg_Arab,eng_Latn
 مختصر,minor,chg_Arab,eng_Latn
راست,рас,chg_Arab,kaz_Cyrl
اوىدە سوت يوق,There is no milk in the house,chg_Arab,eng_Latn
ای داود سنكا اهنكرلیک كسب فرمان بولدیلار,"«Ей, Дәуіт! Саған аһәнгерлік кәсіп перман болды».",chg_Arab,kaz_Cyrl
سمرقندى,Самарқандтан,chg_Arab,kaz_Cyrl
بولار ايديلار کم بزلار بيلمسمز اوزلارى خوب بيلورلار,"They said, ""We don’t know. You yourself know well.""",chg_Arab,eng_Latn
دل,жүрек,chg_Arab,kaz_Cyrl
مسلمان بولور کيشى,мұсылман болатын кісі,chg_Arab,kaz_Cyrl
نيچوک,how,chg_Arab,eng_Latn
ﺧﺬﻤﺗﻴﺪﺍ,қоластында,chg_Arab,kaz_Cyrl
پادشاەليق,kingship,chg_Arab,eng_Latn
ﻗﺎﻠﻐﺎﻨﻩﺰ,the rest of us,chg_Arab,eng_Latn
ﻗﺎﺘﻐﻪ,to the shell,chg_Arab,eng_Latn
تابع,belonging to,chg_Arab,eng_Latn
ﺍﺧﺘﻪﺧﺎﻨﻪ,stable,chg_Arab,eng_Latn
ﺒﺎﻨﻮ,"housewife, lady",chg_Arab,eng_Latn
ﻗﺎﺑﻼﺐ,қаптап,chg_Arab,kaz_Cyrl
 بدل  اجارە نى تماما تاپشوروب الديم ديب,"I said, “I received the rent in full.”",chg_Arab,eng_Latn
اوزلارى پادشاەدور,Sir is a king.,chg_Arab,eng_Latn
ﺍﻴﺮﺘﺎ,ерте,chg_Arab,kaz_Cyrl
اونينکدين,оныңдан,chg_Arab,kaz_Cyrl
ﻣﻮﻧﻜﺎ,to this,chg_Arab,eng_Latn
شمالى,солтүстік,chg_Arab,kaz_Cyrl
ﺳﻭﺩﺍ,"to come to an agreement, to come to a settlement (‌‌ ‌ﺳﻭﺔا غَه)",chg_Arab,eng_Latn
ﺁﺘﻠﻰ,horse,chg_Arab,eng_Latn
برلە,with,chg_Arab,eng_Latn
اتام تمورچى ديسەلار بارغيل,"«Атам темірші», – деселер, «Барғын.",chg_Arab,kaz_Cyrl
مطرز,"қарсы, қарсылық",chg_Arab,kaz_Cyrl
قدسە سرە العزيز,May God sanctify his beloved heart,chg_Arab,eng_Latn
مظلوم دە ايشاک بار,Әйелде есек бар,chg_Arab,kaz_Cyrl
ﻛﻮﮎ,blue,chg_Arab,eng_Latn
ﺍﺮﺷﻰ,"double drive for pulling a cart, a mechanism",chg_Arab,eng_Latn
ﺍﻮﺒﺪﻯ,сүйді,chg_Arab,kaz_Cyrl
آرقە,back,chg_Arab,eng_Latn
ﺘﻴﮑﻮﺭﻭﺐ,bring,chg_Arab,eng_Latn
ﻘﺑﺎﺪﻯ,қоршады,chg_Arab,kaz_Cyrl
لاله,қызғалдақ,chg_Arab,kaz_Cyrl
ﻗﻭﺘﻐﺎﺮﻤﺎﻯ,тірі қалдырмай,chg_Arab,kaz_Cyrl
مقصود,goal,chg_Arab,eng_Latn
قبض,алу,chg_Arab,kaz_Cyrl
رخصت,Рұқсат,chg_Arab,kaz_Cyrl
اختيار,Ерік (таңдау),chg_Arab,kaz_Cyrl
پارە پارە,broken into pieces,chg_Arab,eng_Latn
ﻗﺗﻴﻎ,қатты,chg_Arab,kaz_Cyrl
سوزوم,сөзім,chg_Arab,kaz_Cyrl
ﻗﻬﺮ,"ашу, кек",chg_Arab,kaz_Cyrl
ميوە گوشت ايماس,Жеміс ет емес,chg_Arab,kaz_Cyrl
شمال,north,chg_Arab,eng_Latn
اولار,олар,chg_Arab,kaz_Cyrl
ﻴﺎﻧﮑﻠﻰ,жаңа,chg_Arab,kaz_Cyrl
استراحت,resting place,chg_Arab,eng_Latn
ﺍﻮﺴﺘﻴﺪﺍ,үстіне,chg_Arab,kaz_Cyrl
ﺍﻮﺘﻮﺏ,passed,chg_Arab,eng_Latn
غاي سيزلار,-ғайсыздар,chg_Arab,kaz_Cyrl
 درکاه حق,дәргеһ-і хақ,chg_Arab,kaz_Cyrl
ﻴﺎﺩ (یادىمغه),"to my mind, to my memory",chg_Arab,eng_Latn
ترور,is,chg_Arab,eng_Latn
غاي من,-ғаймын,chg_Arab,kaz_Cyrl
فيش,to be prepared through cooking,chg_Arab,eng_Latn
ﻴﺎﻧﮑﻴﺪﻳﻦ,new,chg_Arab,eng_Latn
اوخشە,similar to,chg_Arab,eng_Latn
ﻴﻭﻟﺩﻮﺰﺪﺍ,түнде,chg_Arab,kaz_Cyrl
بر,бір,chg_Arab,kaz_Cyrl
زندان,jail,chg_Arab,eng_Latn
برکيل,бергін,chg_Arab,kaz_Cyrl
ايري,бел,chg_Arab,kaz_Cyrl
ﺣﻤﻠﻪ,"to attack, to go on the attack",chg_Arab,eng_Latn
ﺴﺎﻧﺴﻳﺯ,infinite,chg_Arab,eng_Latn
الين-,to be taken,chg_Arab,eng_Latn
ﺘﺎﺭﺗﻪ ﺘﺎﺭﺗﻪ,үсті- үстіне тарту,chg_Arab,kaz_Cyrl
تاريخلارينى بتماى ايرديلار,тарихтарын жазбас еді,chg_Arab,kaz_Cyrl
اى پادشاە اوزلارينکيز نمە ديدى لار,"Уа, патша! Өздеріңіз не дедіңіздер?",chg_Arab,kaz_Cyrl
کلتور,жеткізу,chg_Arab,kaz_Cyrl
ﻏﻳﺮ,"another person, stranger",chg_Arab,eng_Latn
ايشلات,use,chg_Arab,eng_Latn
ايچ,іш,chg_Arab,kaz_Cyrl
ﺘﺭﺗﻳﻼﺮ,firmly fixed,chg_Arab,eng_Latn
ﺳﺮﻮﭘﺎﻴﻠﻰ,cloak,chg_Arab,eng_Latn
ﺍﻴﻤﺪﻯ,енді,chg_Arab,kaz_Cyrl
ﺍﻳﻨﺎﻧﺐ,"иланып, сеніп",chg_Arab,kaz_Cyrl
ﺼﺤﺕ ﺴﻼﻣﺕ,"аман-саулық, жақсы жағдай",chg_Arab,kaz_Cyrl
جانب,direction,chg_Arab,eng_Latn
ﺍﻮﺨﺸﺎﻣﺎﺱ,жарамас,chg_Arab,kaz_Cyrl
ﻓﻟﻦ,пәлен (белгісіздікті білдіретін есімдік),chg_Arab,kaz_Cyrl
ﻳﺭﻴﻨﻪ,орнына,chg_Arab,kaz_Cyrl
ﺍﻭﻨﺗﺩﻮﻡ,I forgot.,chg_Arab,eng_Latn
تاریخ,күн,chg_Arab,kaz_Cyrl
سمرقندغجە سفر قيلديم,I traveled as far as Samarqand,chg_Arab,eng_Latn
جنوب,оңтүстік,chg_Arab,kaz_Cyrl
افروختە,Жарқыраған,chg_Arab,kaz_Cyrl
بونينکدين,from this,chg_Arab,eng_Latn
ﻣﻌﺎﺵ,"ақылдасу, кеңесу",chg_Arab,kaz_Cyrl
ﺤﻭﺍﻠﻪ,"to tell, to give",chg_Arab,eng_Latn
سال,Қою,chg_Arab,kaz_Cyrl
قاش,eyebrow,chg_Arab,eng_Latn
ﻴﻮﺍﺮ,wash,chg_Arab,eng_Latn
ﺍﮐﺜﺮ,thank you so much,chg_Arab,eng_Latn
اولقي حصەدا اويقولادى لار,"In the first part, they slept",chg_Arab,eng_Latn
راست,TRUE,chg_Arab,eng_Latn
ﺗﺤﺴﻳﻥ,"support, assistance",chg_Arab,eng_Latn
قامال-,қамалу,chg_Arab,kaz_Cyrl
١٠ نجی شعباندە رئيس جمهور حضرتلرى نينک حضور عاليلريدين عالي يارلقلر برلن محترم وکيل عبداللطيف افندى باش وکالت غە تشريف بيورديلر,"On the tenth of Shaban, by the orders of His Excellency, the Great President of the Republic, the respected representative Mr. Abdullatif was granted the position of Chief Representative.",chg_Arab,eng_Latn
اینتهاسیز,no limit,chg_Arab,eng_Latn
